query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,utility,acquisition,predicted_runtime_mean,predicted_runtime_sd,score,runtime
15844,353,7423,1060,4b98_PXG_A_470,3,diffdock_l,0.1242838,0.1242838,,,0,67.59736
15845,353,8382,1197,4ghf_4NC_C_402,3,diffdock_l,0.12427415,0.12427415,,,0,22.315329
15846,353,9761,1394,4pb4_PLP_A_401,3,diffdock_l,0.12425044,0.12425044,,,3.4410221e-41,45.50929
15847,353,17426,2489,6vmz_R3P_E_403,3,diffdock_l,0.12424284,0.12424284,,,4.8038284e-98,33.481398
15848,353,1718,245,1ldo_SNR_A_150,3,diffdock_l,0.12423287,0.12423287,,,0,13.907076
15849,353,12820,1831,5joy_6LW_B_602,3,diffdock_l,0.12402784,0.12402784,,,0,31.419949
15850,353,10636,1519,4yu7_DHC_B_204,3,diffdock_l,0.12397362,0.12397362,,,0,10.826611
15851,353,12267,1752,5hc0_NPO_A_407,3,diffdock_l,0.12392587,0.12392587,,,0,18.741113
15852,353,3167,452,1w55_C_A_1372,3,diffdock_l,0.1239174,0.1239174,,,1.6535616e-46,16.401733
15853,353,16530,2361,6pn9_OU7_A_803,3,diffdock_l,0.12390164,0.12390164,,,2.2272216e-09,45.487498
15854,353,8347,1192,4g1x_TQU_A_409,3,diffdock_l,0.12389569,0.12389569,,,1.1186517e-38,13.49164
15855,353,1116,159,1h82_GZZ_A_590,3,diffdock_l,0.12388889,0.12388889,,,0,34.140578
15856,353,11798,1685,5faj_DCS_C_401,3,diffdock_l,0.12388725,0.12388725,,,0,28.001163
15857,353,1319,188,1itw_ICT_B_744,3,diffdock_l,0.12384409,0.12384409,,,0,41.46416
15858,353,12624,1803,5ivg_FPS_D_704,3,diffdock_l,0.12383707,0.12383707,,,8.1658999e-96,36.443007
15859,353,13667,1952,5u8z_83D_A_602,3,diffdock_l,0.12383051,0.12383051,,,0,42.828697
15860,353,38,5,1a59_CIT_A_379,3,diffdock_l,0.12381377,0.12381377,,,0.15117347,18.861387
15861,353,8375,1196,4ghf_4NC_A_402,3,diffdock_l,0.12379963,0.12379963,,,0,38.402508
15862,353,11784,1683,5faj_DCS_A_401,3,diffdock_l,0.12379561,0.12379561,,,0,28.001163
15863,353,13674,1953,5u8z_83D_B_602,3,diffdock_l,0.12379268,0.12379268,,,4.8685463e-61,47.040541
15864,353,5211,744,2qd4_CHD_B_928,3,diffdock_l,0.12378894,0.12378894,,,7.2966287e-16,32.508241
15865,353,10146,1449,4u8y_MIY_B_1102,3,diffdock_l,0.12378226,0.12378226,,,0,28.001163
15866,353,13408,1915,5sga_TYR_P_1,3,diffdock_l,0.12376953,0.12376953,,,0,19.55101
