query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,utility,acquisition,predicted_runtime_mean,predicted_runtime_sd,score,runtime
13179,293,5092,727,2qab_EI1_B_1,3,diffdock_l,0.26895277,0.26895277,,,0,26.627002
13180,293,12519,1788,5ijz_AKG_D_502,3,diffdock_l,0.26838771,0.26838771,,,0,28.001163
13181,293,1067,152,1h8p_PC_B_1110,3,diffdock_l,0.2681489,0.2681489,,,1.4331389e-09,9.8133554
13182,293,4042,577,2coj_GBN_A_420,3,diffdock_l,0.26805037,0.26805037,,,1.528527e-39,28.618342
13183,293,8802,1257,4i9n_1E5_G_402,3,diffdock_l,0.26773086,0.26773086,,,0.00022747893,53.638601
13184,293,11343,1620,5cpp_ADO_A_422,3,diffdock_l,0.26738102,0.26738102,,,2.4647134e-25,16.128247
13185,293,16040,2291,6l8a_BAL_D_507,3,diffdock_l,0.26732534,0.26732534,,,5.2122788e-84,31.191344
13186,293,9439,1348,4n5p_2H0_E_412,3,diffdock_l,0.26716041,0.26716041,,,0,24.267825
13187,293,8396,1199,4g1x_TQU_A_410,3,diffdock_l,0.26715088,0.26715088,,,1.1625452e-39,14.699598
13188,293,11049,1578,5agl_CCW_A_800,3,diffdock_l,0.26672723,0.26672723,,,8.0695412e-45,31.808226
13189,293,11455,1636,5die_5CJ_A_601,3,diffdock_l,0.26656271,0.26656271,,,0,30.678044
13190,293,3888,555,2bk3_FOF_A_1503,3,diffdock_l,0.26643551,0.26643551,,,6.5068983e-60,33.057776
13191,293,14353,2050,5xvv_AKG_C_504,3,diffdock_l,0.2658723,0.2658723,,,0.36832241,48.448343
13192,293,6730,961,3vq5_MMJ_B_307,3,diffdock_l,0.26584417,0.26584417,,,1.0751793e-18,16.616369
13193,293,1662,237,1l4n_NIO_A_991,3,diffdock_l,0.26539525,0.26539525,,,2.2334599e-07,24.381667
13194,293,8151,1164,4e7v_CRS_A_101,3,diffdock_l,0.26520861,0.26520861,,,6.1088072e-50,23.388103
13195,293,10223,1460,4v2z_Y70_C_151,3,diffdock_l,0.26490086,0.26490086,,,0.087032577,16.962368
13196,293,14269,2038,5xdt_ZI7_A_403,3,diffdock_l,0.26474284,0.26474284,,,0.0060642159,30.354745
13197,293,6716,959,3vq4_0NX_B_303,3,diffdock_l,0.2647194,0.2647194,,,6.0157245e-16,16.657483
13198,293,8263,1180,4ejh_0QA_A_502,3,diffdock_l,0.26416885,0.26416885,,,0,28.001163
13199,293,17559,2508,6xim_XLS_D_397,3,diffdock_l,0.26375534,0.26375534,,,0,39.229291
13200,293,14276,2039,5xh2_NPO_A_305,3,diffdock_l,0.26309339,0.26309339,,,0.98894457,11.081136
13201,293,17244,2463,6tbx_N0Z_B_302,3,diffdock_l,0.262926,0.262926,,,0,28.001163
13202,293,6919,988,3wsg_CIT_B_302,3,diffdock_l,0.26270836,0.26270836,,,2.80123e-52,30.055258
13203,293,11833,1690,5fe4_5WY_A_903,3,diffdock_l,0.26255278,0.26255278,,,3.4773273e-41,11.401197
13204,293,1375,196,1jhv_NIO_A_991,3,diffdock_l,0.26231216,0.26231216,,,2.8135394e-10,14.43586
13205,293,1424,203,1jyw_147_A_2001,3,diffdock_l,0.26223733,0.26223733,,,0,28.001163
13206,293,444,63,1e8g_FCR_B_601,3,diffdock_l,0.26211434,0.26211434,,,3.4428876e-52,31.033032
13207,293,6275,896,3qwi_CUE_A_272,3,diffdock_l,0.26192812,0.26192812,,,5.1861572e-06,36.707786
13208,293,3916,559,2bs8_NAG_A_1177,3,diffdock_l,0.26174861,0.26174861,,,0.92809712,9.6714854
13209,293,10363,1480,4x36_CHT_A_408,3,diffdock_l,0.26164106,0.26164106,,,1.0327522e-19,7.373971
13210,293,12946,1849,5kjw_53C_B_800,3,diffdock_l,0.26155697,0.26155697,,,5.593029e-84,24.074508
13211,293,1669,238,1l5o_2MP_A_990,3,diffdock_l,0.26152815,0.26152815,,,1.0583874e-18,13.486533
13212,293,1382,197,1jhv_PCR_A_990,3,diffdock_l,0.26146733,0.26146733,,,3.4426449e-19,12.78791
13213,293,6282,897,3qwi_CUE_B_272,3,diffdock_l,0.26143908,0.26143908,,,1.7200576e-07,41.402297
13214,293,13590,1941,5tde_2HP_A_502,3,diffdock_l,0.26138904,0.26138904,,,6.3358105e-51,26.29279
13215,293,16460,2351,6o1s_7SD_E_803,3,diffdock_l,0.26137839,0.26137839,,,0,16.590381
13216,293,3167,452,1w3t_3GR_A_1297,3,diffdock_l,0.26131518,0.26131518,,,0.0036558844,25.897292
13217,293,10419,1488,4xp0_42A_A_404,3,diffdock_l,0.26123066,0.26123066,,,0.98822784,14.532303
13218,293,14059,2008,5vyr_GMP_B_303,3,diffdock_l,0.26122151,0.26122151,,,4.7331253e-25,17.075651
13219,293,6163,880,2zyv_NPO_X_1602,3,diffdock_l,0.26117305,0.26117305,,,7.5462674e-06,15.42542
13220,293,6555,936,3v1s_0LH_B_401,3,diffdock_l,0.26116563,0.26116563,,,8.8031993e-68,21.443906
13221,293,7297,1042,4ajj_88S_B_1332,3,diffdock_l,0.26114811,0.26114811,,,7.8578233e-80,35.718635
13222,293,8228,1175,4e7v_CRS_Y_101,3,diffdock_l,0.26113844,0.26113844,,,5.6135358e-97,19.648538
13223,293,14815,2116,6axu_BTM_A_401,3,diffdock_l,0.26107601,0.26107601,,,0.0026015334,22.650554
13224,293,15970,2281,6kxh_DY9_D_402,3,diffdock_l,0.26099909,0.26099909,,,3.589286e-58,15.739605
13225,293,10272,1467,4wdd_CIT_A_401,3,diffdock_l,0.26097168,0.26097168,,,0.018211112,13.853361
13226,293,14626,2089,5zg2_9C0_A_902,3,diffdock_l,0.2609178,0.2609178,,,0.97916774,32.661736
13227,293,3279,468,1x7j_GEN_A_201,3,diffdock_l,0.260902,0.260902,,,1.2293055e-38,32.781888
13228,293,3545,506,1zei_CRS_A_54,3,diffdock_l,0.26087593,0.26087593,,,1.6422745e-36,13.025565
13229,294,14458,2065,5ybp_AKG_A_302,3,diffdock_l,0.25350502,0.25350502,,,4.2929832e-48,39.667867
13230,294,6737,962,3vqe_FMQ_A_1006,3,diffdock_l,0.25247203,0.25247203,,,1.9738275e-13,18.079524
13231,294,9523,1360,4npm_SIN_A_301,3,diffdock_l,0.25226877,0.25226877,,,0.94138917,17.794613
13232,294,13828,1975,5uio_LG3_B_201,3,diffdock_l,0.2503724,0.2503724,,,7.6806339e-31,20.194739
13233,294,4707,672,2izf_BTN_B_300,3,diffdock_l,0.24806858,0.24806858,,,0.99104368,12.481772
13234,294,9124,1303,4kqx_HIO_A_402,3,diffdock_l,0.24518131,0.24518131,,,0,25.17897
13235,294,1536,219,1kfc_IPL_A_674,3,diffdock_l,0.24418699,0.24418699,,,0,31.709143
13236,294,12085,1726,5g4r_LF1_C_1739,3,diffdock_l,0.24305334,0.24305334,,,2.5958927e-47,24.004485
13237,294,1795,256,1lzz_IHG_B_1830,3,diffdock_l,0.24083254,0.24083254,,,4.4429464e-11,22.76617
13238,294,10342,1477,4wxb_CIT_A_501,3,diffdock_l,0.24056913,0.24056913,,,2.5363367e-84,38.310199
13239,294,13387,1912,5ocm_9RH_F_302,3,diffdock_l,0.23956819,0.23956819,,,2.8910695e-59,38.628353
13240,294,15704,2243,6i6r_H62_A_704,3,diffdock_l,0.23948054,0.23948054,,,0,28.220079
13241,294,6975,996,3wur_O4B_A_202,3,diffdock_l,0.2391738,0.2391738,,,3.6237837e-27,36.08602
13242,294,3412,487,1y42_TYR_X_701,3,diffdock_l,0.23898369,0.23898369,,,0.99182163,19.148106
13243,294,458,65,1ei6_PPF_A_410,3,diffdock_l,0.2387185,0.2387185,,,0,22.265543
13244,294,451,64,1e8m_P0H_A_724,3,diffdock_l,0.2381593,0.2381593,,,0.99291998,39.048604
13245,294,10496,1499,4xz9_G3P_C_302,3,diffdock_l,0.23807201,0.23807201,,,0,22.018582
13246,294,11357,1622,5cyf_FLC_A_301,3,diffdock_l,0.23787809,0.23787809,,,3.0265874e-26,30.757378
13247,294,13233,1890,5nh9_XLS_C_504,3,diffdock_l,0.23748049,0.23748049,,,0.59990513,26.570322
13248,294,9138,1305,4kux_FPS_A_704,3,diffdock_l,0.23727384,0.23727384,,,6.0146538e-183,33.11993
