query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,utility,acquisition,predicted_runtime_mean,predicted_runtime_sd,score,runtime
4275,93,12880,1840,5k5m_68T_A_1003,0,surfdock,0.66128886,0.66128886,,,0.33246179,4.5512195
4276,93,693,99,1gey_PPE_A_413,0,surfdock,0.66119623,0.66119623,,,0,3.9491909
4277,93,10374,1482,4x36_CHT_A_410,0,surfdock,0.6611668,0.6611668,,,0.95947472,2.1412371
4278,93,3185,455,1w55_C_A_1372,0,surfdock,0.66112286,0.66112286,,,1.4510704e-05,2.9015676
4279,93,2583,369,1rqh_PYR_A_602,0,surfdock,0.66109633,0.66109633,,,0.47410252,2.0865225
4280,93,13706,1958,5tvr_AKG_A_402,0,surfdock,0.66105996,0.66105996,,,0.99076666,2.7752645
4281,93,11550,1650,5dz2_212_B_404,0,surfdock,0.66103385,0.66103385,,,0.99036767,2.9933616
4282,93,553,79,1fqo_F6R_B_2268,0,surfdock,0.66101863,0.66101863,,,0.94851056,3.3761576
4283,93,7014,1002,3wxo_NIZ_A_802,0,surfdock,0.66101168,0.66101168,,,0,2.4534414
4284,93,5747,821,2xh0_PEP_C_1440,0,surfdock,0.66098253,0.66098253,,,0.98802835,2.6264175
4285,93,6573,939,3v7u_MTA_A_302,0,surfdock,0.66097098,0.66097098,,,0.98556534,3.2286413
4286,93,17766,2538,7est_0Z2_E_1,0,surfdock,0.6609554,0.6609554,,,0.97246926,4.3457963
4287,93,7819,1117,4cno_9PY_B_301,0,surfdock,0.6609434,0.6609434,,,0,2.8305119
4288,93,13377,1911,5ocm_9RH_E_302,0,surfdock,0.66092781,0.66092781,,,0.9950276,2.7158977
4289,93,16625,2375,6pn9_OU7_A_803,0,surfdock,0.66087823,0.66087823,,,0,3.726505
4290,93,8652,1236,4i4v_NGA_A_201,0,surfdock,0.66087041,0.66087041,,,0,2.8976884
4291,93,7665,1095,4cjw_CBJ_A_1215,0,surfdock,0.66085657,0.66085657,,,0.975414,3.6972605
4292,93,17647,2521,6zac_QDE_A_4000,0,surfdock,0.66083544,0.66083544,,,0,4.1168236
4293,93,8386,1198,4g1x_TQU_A_409,0,surfdock,0.66078528,0.66078528,,,0,2.8322102
4294,93,5964,852,2z48_A2G_A_1001,0,surfdock,0.66074165,0.66074165,,,0,2.6642257
4295,93,15666,2238,6hsg_GM5_D_504,0,surfdock,0.66073372,0.66073372,,,0,3.5893399
4296,93,10577,1511,4ywd_NTM_A_704,0,surfdock,0.66068568,0.66068568,,,0.044634742,2.6163694
