query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,utility,acquisition,predicted_runtime_mean,predicted_runtime_sd,score,runtime
14954,333,552,78,1g6n_CMP_A_621,6,smina,0.93520575,0.93520575,,,0,2.9825541
14955,333,7566,1080,4c67_L5S_A_1170,6,smina,0.9350328,0.9350328,,,0,2.5477126
14956,333,15462,2208,6ho2_GHN_A_301,6,smina,0.93366544,0.93366544,,,0,9.4066792
14957,333,13054,1864,5mot_HBD_A_401,6,smina,0.93308856,0.93308856,,,0,0.7662074
14958,333,16015,2287,6n0z_DP6_B_401,6,smina,0.93206077,0.93206077,,,0.88943597,3.3568692
14959,333,1749,249,1m3u_KPL_C_265,6,smina,0.93197126,0.93197126,,,0.96368376,1.223988
14960,333,12613,1801,5j61_A3G_B_501,6,smina,0.93112768,0.93112768,,,0.95303339,4.9386432
14961,333,14251,2035,5yaq_ISE_C_402,6,smina,0.93103198,0.93103198,,,0.87499586,0.79839677
14962,333,12606,1800,5j61_A3G_A_501,6,smina,0.93075495,0.93075495,,,0.98098989,5.0291055
14963,333,2883,411,1ubs_SER_B_398,6,smina,0.9307505,0.9307505,,,0.87363587,4.138218
14964,333,2568,366,1sjc_SMG_B_1100,6,smina,0.93061755,0.93061755,,,0.95542855,3.1281386
14965,333,14335,2047,5ybq_AKG_A_302,6,smina,0.93046342,0.93046342,,,0.00027452361,1.2336808
14966,333,8000,1142,4dab_HPA_A_301,6,smina,0.93028169,0.93028169,,,7.7131415e-07,0.55673799
14967,333,14349,2049,5yfj_RUB_A_401,6,smina,0.92931083,0.92931083,,,0.85713375,2.9709036
14968,333,2183,311,1pke_2FD_A_446,6,smina,0.92861923,0.92861923,,,0.99626836,2.6827104
14969,333,16869,2409,6rlt_MLI_B_512,6,smina,0.9284377,0.9284377,,,0.9857655,0.61622298
14970,333,8602,1228,4hzf_CMP_A_301,6,smina,0.9275779,0.9275779,,,0,3.1957326
14971,333,5718,816,2xta_TPP_A_2001,6,smina,0.9275529,0.9275529,,,0.99330168,9.8954489
14972,333,8203,1171,4e7v_CRS_O_101,6,smina,0.92731964,0.92731964,,,0.80527909,0.57448593
14973,333,13481,1925,5tch_MLI_H_501,6,smina,0.92715387,0.92715387,,,0.687427,0.78469516
14974,333,17702,2528,7bqu_EF2_A_501,6,smina,0.92708758,0.92708758,,,0,1.7760142
14975,333,6572,938,3ucc_2PG_B_601,6,smina,0.92655845,0.92655845,,,0.99453015,1.5354273
14976,333,14664,2094,6ayv_F6P_B_401,6,smina,0.92652949,0.92652949,,,0.83195777,2.4106326
14977,333,17296,2470,6urx_JMG_A_316,6,smina,0.92618858,0.92618858,,,0.98906749,1.203978
14978,333,10891,1555,4zsy_RW2_B_502,6,smina,0.92604581,0.92604581,,,0.99031391,8.3306331
14979,333,15434,2204,6hmw_FUL_E_204,6,smina,0.92594453,0.92594453,,,0.99505195,0.58651381
14980,333,16988,2426,6syz_M1E_A_601,6,smina,0.92548664,0.92548664,,,0.9974067,0.82997299
14981,333,16568,2366,6q4y_MAN_B_402,6,smina,0.92544595,0.92544595,,,0.97069181,0.87590167
14982,333,16918,2416,6s51_KVQ_A_901,6,smina,0.92535056,0.92535056,,,3.1062005e-08,2.7631201
14983,333,3282,468,1y2x_NAG_C_2144,6,smina,0.92522543,0.92522543,,,0.99447237,1.8361141
14984,333,12690,1812,5je7_EVF_B_302,6,smina,0.92517149,0.92517149,,,0.00016567211,1.2293339
