query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,utility,acquisition,predicted_runtime_mean,predicted_runtime_sd,score,runtime
14426,321,5276,753,2qui_LTN_A_501,5,autodock,0.82806132,0.82806132,,,2.0929702e-05,10.096094
14427,321,8993,1284,4jp3_CIT_A_301,5,autodock,0.17989767,0.17989767,,,0.086898461,16.049644
14428,321,3442,491,1y8j_STS_A_900,5,autodock,0.17808648,0.17808648,,,0,14.456241
14429,321,17334,2476,6tot_NRK_B_401,2,diffdock,0.17768705,0.17768705,,,5.0460636e-46,40.520714
14430,321,719,102,1giu_ADE_A_300,5,autodock,0.17762077,0.17762077,,,0.049243801,3.9859481
14431,321,12164,1737,5gwt_SIN_B_302,5,autodock,0.17689491,0.17689491,,,0,5.1425845
14432,321,5616,802,2w5t_GP9_A_1644,2,diffdock,0.17689259,0.17689259,,,0,21.078717
14433,321,8643,1234,4i0g_1B9_A_504,5,autodock,0.1768838,0.1768838,,,0.00077628399,4.8116536
14434,321,16537,2362,6oha_XAN_A_501,3,diffdock_l,0.17666385,0.17666385,,,0,20.798823
14435,321,8606,1229,4i02_CMP_C_301,3,diffdock_l,0.17632829,0.17632829,,,1.2154333e-72,36.222949
14436,321,7892,1127,4d06_NAR_C_301,3,diffdock_l,0.17630187,0.17630187,,,3.4698756e-29,51.959521
14437,321,12652,1807,5j5i_6GM_A_303,3,diffdock_l,0.17627327,0.17627327,,,0,57.944039
14438,321,7584,1083,4c67_L5S_A_1170,3,diffdock_l,0.17626333,0.17626333,,,0.79338999,10.120163
14439,321,10433,1490,4xp3_DX4_A_401,3,diffdock_l,0.17626105,0.17626105,,,0.064449749,14.619461
14440,321,17279,2468,6to7_SUV_A_401,3,diffdock_l,0.17625605,0.17625605,,,2.1740851e-46,21.020003
14441,321,5136,733,2qca_DGP_A_300,5,autodock,0.17625001,0.17625001,,,0,7.0811026
14442,321,8473,1210,4h0x_LAR_B_403,3,diffdock_l,0.17623524,0.17623524,,,1.6227145e-41,31.171455
14443,321,17286,2469,6to7_SUV_B_401,3,diffdock_l,0.17622964,0.17622964,,,1.6660738e-45,38.798135
14444,321,7885,1126,4d06_NAR_A_301,3,diffdock_l,0.17619478,0.17619478,,,1.2274014e-24,22.545462
14445,321,9628,1375,4oxy_1TN_D_302,3,diffdock_l,0.17615768,0.17615768,,,1.4264006e-50,43.167148
14446,321,12456,1779,5i9m_69K_C_302,3,diffdock_l,0.17612788,0.17612788,,,0.94496345,28.161837
