query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,utility,acquisition,predicted_runtime_mean,predicted_runtime_sd,score,runtime
14782,329,7101,1014,3zp7_PRE_A_1118,3,diffdock_l,0.16861118,0.16861118,,,1.4754105e-27,27.072163
14783,329,11188,1598,5c4i_TPP_C_402,2,diffdock,0.16824154,0.16824154,,,0,89.03705
14784,329,12134,1733,5goo_FRU_B_501,3,diffdock_l,0.16801885,0.16801885,,,0,30.169323
14785,329,4126,589,2e56_MYR_A_501,3,diffdock_l,0.16797494,0.16797494,,,5.2193261e-06,11.414781
14786,329,7913,1130,4d06_NAR_F_301,3,diffdock_l,0.1678037,0.1678037,,,3.0803433e-34,56.223604
14787,329,12386,1769,5i0m_UMP_B_201,3,diffdock_l,0.16734915,0.16734915,,,0,27.415869
14788,329,14114,2016,5w8q_BU4_B_400,2,diffdock,0.16711738,0.16711738,,,0.99726344,22.414133
14789,329,11315,1616,5clo_NS8_M_101,3,diffdock_l,0.16707732,0.16707732,,,1.4933721e-33,28.565364
14790,329,16670,2381,6png_OSG_B_801,3,diffdock_l,0.16707005,0.16707005,,,0.00014739029,34.773638
14791,329,9551,1364,4nv0_MG7_B_402,3,diffdock_l,0.16706283,0.16706283,,,0.97905889,28.132771
14792,329,3684,526,1zuw_DGL_A_1301,2,diffdock,0.16694985,0.16694985,,,0.99478053,25.453115
14793,329,9663,1380,4p8c_2J3_A_504,3,diffdock_l,0.16693582,0.16693582,,,5.1868057e-64,29.693745
14794,329,12344,1763,5hss_64Z_D_403,3,diffdock_l,0.16675867,0.16675867,,,1.3368456e-74,34.744142
14795,329,11770,1681,5f35_FLC_A_302,3,diffdock_l,0.1666633,0.1666633,,,0.51812494,24.376105
14796,329,8426,1203,4gim_PSU_A_400,5,autodock,0.16666249,0.16666249,,,0,24.66528
14797,329,7307,1043,4ajj_88S_C_1334,6,smina,0.16618289,0.16618289,,,0,2.6760738
14798,329,1312,187,1j3i_WRA_A_609,3,diffdock_l,0.16606292,0.16606292,,,8.9582802e-58,33.746052
14799,329,4721,674,2j51_DKI_A_1314,3,diffdock_l,0.16605386,0.16605386,,,0.97862026,24.605253
14800,329,8165,1166,4e7v_CRS_E_101,3,diffdock_l,0.16602327,0.16602327,,,8.3211364e-55,20.298933
14801,329,5904,843,2y5a_3AP_A_1295,3,diffdock_l,0.16599679,0.16599679,,,6.4481812e-30,16.85717
14802,329,2509,358,1qmh_CIT_A_401,3,diffdock_l,0.16598698,0.16598698,,,0,25.472317
14803,329,5948,849,2z1z_MLT_A_433,5,autodock,0.16595388,0.16595388,,,1.177544e-06,10.443557
14804,329,8137,1162,4e7v_CRS_1_101,3,diffdock_l,0.16594628,0.16594628,,,7.1319021e-91,18.784088
14805,329,8046,1149,4dd8_BAT_B_1000,3,diffdock_l,0.16584005,0.16584005,,,0,39.497258
14806,329,5920,845,2yjd_YJD_A_1498,5,autodock,0.16583685,0.16583685,,,0,185.02408
14807,329,14003,2000,5vrj_R07_A_204,3,diffdock_l,0.16577101,0.16577101,,,0.17169578,21.802741
14808,329,12162,1737,5gwt_SIN_B_302,3,diffdock_l,0.16576118,0.16576118,,,0,21.48073
14809,329,9182,1311,4l7p_M95_A_601,5,autodock,0.16565735,0.16565735,,,0,10.298723
14810,329,15178,2168,6f2b_AKG_A_402,2,diffdock,0.16564874,0.16564874,,,0,31.500226
14811,329,13632,1947,5tdt_MBN_A_504,3,diffdock_l,0.16557537,0.16557537,,,2.8089201e-109,35.750149
14812,329,7206,1029,4a78_JZ3_A_1296,3,diffdock_l,0.16551097,0.16551097,,,0.98865942,12.899801
14813,329,17253,2464,6tbx_N0Z_C_303,5,autodock,0.16550854,0.16550854,,,0,14.684449
14814,329,68,9,1aiq_CB3_A_266,5,autodock,0.16546045,0.16546045,,,0,25.429966
14815,329,6394,913,3ryd_SRT_C_268,3,diffdock_l,0.16534408,0.16534408,,,5.953246e-39,20.658099
14816,329,1388,198,1jl0_PUT_A_401,2,diffdock,0.16534334,0.16534334,,,2.7908644e-25,19.183079
14817,329,290,41,1d7a_AIR_B_350,3,diffdock_l,0.16533536,0.16533536,,,2.9594082e-45,43.296661
14818,329,1552,221,1ki2_GA2_B_2,5,autodock,0.16529982,0.16529982,,,0,25.167582
14819,329,14773,2110,6a7e_9QR_A_201,3,diffdock_l,0.16524813,0.16524813,,,0.67628449,19.770944
14820,329,7250,1035,4a8p_PAO_D_1340,5,autodock,0.16513255,0.16513255,,,0,35.860776
14821,329,13634,1947,5tdt_MBN_A_504,5,autodock,0.16510351,0.16510351,,,4.7428552e-07,13.235276
14822,329,1545,220,1ki2_GA2_A_1,5,autodock,0.16505355,0.16505355,,,0,21.871082
14823,329,5766,823,2xhk_AKG_B_519,5,autodock,0.16505023,0.16505023,,,0.00042500498,17.598901
14824,329,12563,1794,5ioq_DUR_B_303,5,autodock,0.16504572,0.16504572,,,0,5.981571
14825,329,12078,1725,5g4r_LF1_B_1739,3,diffdock_l,0.16500955,0.16500955,,,2.7568731e-40,26.509132
14826,329,4555,650,2hs3_FGR_A_2166,5,autodock,0.1650035,0.1650035,,,3.7044662e-08,13.732391
14827,329,14923,2131,6bqx_9AG_A_201,6,smina,0.16500188,0.16500188,,,0.0019581392,1.943745
14828,329,2525,360,1qxa_GLY_B_245,5,autodock,0.16500087,0.16500087,,,0,5.4825919
14829,329,6368,909,3rop_NCA_A_302,5,autodock,0.16499661,0.16499661,,,0,2.6319299
14830,329,10015,1430,4tqi_6BD_A_201,5,autodock,0.16499636,0.16499636,,,4.4676309e-06,5.1533432
14831,329,7943,1134,4d0z_BBK_E_1584,5,autodock,0.16499277,0.16499277,,,0.0001275217,14.778745
14832,330,7205,1029,4a78_JZ3_A_1296,2,diffdock,0.60332127,0.60332127,,,0.99271648,14.066486
14833,330,9550,1364,4nv0_MG7_B_402,2,diffdock,0.59823825,0.59823825,,,0,31.075131
14834,330,4720,674,2j51_DKI_A_1314,2,diffdock,0.59293265,0.59293265,,,0,24.127584
14835,330,14772,2110,6a7e_9QR_A_201,2,diffdock,0.4178943,0.4178943,,,0,19.659774
14836,330,8284,1183,4ejh_0QA_F_502,3,diffdock_l,0.16647658,0.16647658,,,0,28.001163
14837,330,15934,2276,6krs_CIT_I_301,2,diffdock,0.16610643,0.16610643,,,7.5392964e-68,34.858504
14838,330,10993,1570,5abz_Z47_B_201,3,diffdock_l,0.16570201,0.16570201,,,0.83805745,14.612929
14839,330,15388,2198,6fs7_E4Z_A_903,2,diffdock,0.16502216,0.16502216,,,0,53.086097
14840,330,3565,509,1zei_CRS_D_54,2,diffdock,0.16468805,0.16468805,,,0,14.189061
14841,330,4077,582,2d1j_D01_A_700,3,diffdock_l,0.16443055,0.16443055,,,0.92761808,70.459905
14842,330,233,33,1cib_HDA_A_437,2,diffdock,0.16428029,0.16428029,,,8.2839379e-08,20.240095
14843,330,5498,785,2v7o_DRN_A_1303,3,diffdock_l,0.16418602,0.16418602,,,0.37722035,28.852315
14844,330,5148,735,2qcx_PF1_B_300,3,diffdock_l,0.1640532,0.1640532,,,0.034653466,23.092506
14845,330,8507,1215,4h9x_HL4_B_404,2,diffdock,0.16401852,0.16401852,,,0,30.149476
14846,330,101,14,1amq_PMP_A_413,3,diffdock_l,0.16401554,0.16401554,,,0,24.439569
14847,330,4311,615,2fhk_MFN_A_600,6,smina,0.16394106,0.16394106,,,0,22.772781
14848,330,1126,160,1hsb_ALA_C_1,6,smina,0.16394106,0.16394106,,,0,2.810108
14849,330,1735,247,1lqp_FCN_B_4001,6,smina,0.16394106,0.16394106,,,0,0.7929238
14850,330,2729,389,1sqk_LAR_A_378,6,smina,0.16394106,0.16394106,,,0,3.5396927
14851,330,3730,532,2a5t_GLY_A_1001,6,smina,0.16394106,0.16394106,,,0,0.53479806
14852,330,3975,567,2c5b_5F1_A_500,6,smina,0.16394106,0.16394106,,,0,2.9454473
14853,330,3982,568,2c5b_5F1_B_500,6,smina,0.16394106,0.16394106,,,0,2.8296229
14854,330,3989,569,2c5b_5F1_C_500,6,smina,0.16394106,0.16394106,,,0,2.4850961
14855,330,4241,605,2exs_TRP_B_2100,6,smina,0.16394106,0.16394106,,,2.8800246e-11,2.5043364
14856,330,4339,619,2fib_GLY_B_2,6,smina,0.16394106,0.16394106,,,0,10.0062
14857,330,5039,719,2ptm_CMP_A_401,6,smina,0.16394106,0.16394106,,,0,3.8035431
14858,330,5382,768,2r5e_QLP_B_430,6,smina,0.16394106,0.16394106,,,0,6.3690655
14859,330,5963,851,2z26_DOR_A_1410,6,smina,0.16394106,0.16394106,,,0,1.4364813
14860,330,6516,930,3ucc_2PG_B_601,6,smina,0.16394106,0.16394106,,,0.99453015,1.5354273
14861,330,6663,951,3vnj_PSJ_A_301,6,smina,0.16394106,0.16394106,,,0.065552202,1.5187467
14862,330,6670,952,3vnj_PSJ_C_301,6,smina,0.16394106,0.16394106,,,0.051372432,2.1131692
14863,330,7076,1010,3zcm_PX3_B_1216,6,smina,0.16394106,0.16394106,,,0,14.097918
14864,330,7188,1026,4a01_2PN_A_1773,6,smina,0.16394106,0.16394106,,,0,0.96960832
14865,330,7272,1038,4adl_LMR_D_1468,6,smina,0.16394106,0.16394106,,,0,1.4265195
14866,330,7279,1039,4adm_SRT_C_1466,6,smina,0.16394106,0.16394106,,,0,1.1555338
14867,330,7867,1123,4cw2_XDS_A_1303,6,smina,0.16394106,0.16394106,,,0,1.1377234
14868,330,8357,1193,4fa2_SB0_A_402,6,smina,0.16394106,0.16394106,,,0,4.8792959
14869,330,8959,1279,4jb0_FER_A_401,6,smina,0.16394106,0.16394106,,,0,2.0758991
14870,330,9162,1308,4kwk_CSS_A_302,6,smina,0.16394106,0.16394106,,,2.370583e-06,0.99591396
14871,330,9295,1327,4lz7_GLU_A_802,6,smina,0.16394106,0.16394106,,,5.3198566e-09,1.7286243
14872,330,9309,1329,4m2c_DAR_D_402,6,smina,0.16394106,0.16394106,,,0.87531709,2.6011313
14873,330,10779,1539,4zsy_RW2_B_502,6,smina,0.16394106,0.16394106,,,0.99031391,8.3306331
14874,330,10793,1541,4zsy_RW2_D_502,6,smina,0.16394106,0.16394106,,,1.3975031e-05,7.7945001
14875,330,11157,1593,5bkd_RCF_A_503,6,smina,0.16394106,0.16394106,,,0,4.3475209
14876,330,11514,1644,5dr9_SKE_A_401,6,smina,0.16394106,0.16394106,,,0,4.1634064
14877,330,11941,1705,5fli_QUE_J_301,6,smina,0.16394106,0.16394106,,,0,2.7422374
14878,330,12018,1716,5fwe_OGA_B_1359,6,smina,0.16394106,0.16394106,,,0.00051081234,0.9390962
14879,330,12123,1731,5gnx_BGC_B_503,6,smina,0.16394106,0.16394106,,,0.00023209025,0.88586054
14880,330,12242,1748,5h8f_GLU_A_302,6,smina,0.16394106,0.16394106,,,1.9111024e-07,1.7431801
14881,330,12256,1750,5h8q_GLU_A_302,6,smina,0.16394106,0.16394106,,,4.2929981e-07,1.6964463
14882,331,6515,930,3ucc_2PG_B_601,5,autodock,0.82018962,0.82018962,,,0.99439273,19.266813
14883,331,10778,1539,4zsy_RW2_B_502,5,autodock,0.8167361,0.8167361,,,0.9905851,51.831822
14884,331,9308,1329,4m2c_DAR_D_402,5,autodock,0.7210779,0.7210779,,,0.87453292,12.524318
14885,331,4076,582,2d1j_D01_A_700,2,diffdock,0.55924157,0.55924157,,,0,24.662887
14886,331,10992,1570,5abz_Z47_B_201,2,diffdock,0.51518957,0.51518957,,,0,18.354607
14887,331,11105,1586,5b4o_6DQ_A_201,3,diffdock_l,0.16724175,0.16724175,,,0,24.717882
14888,331,14675,2096,5zpt_HY1_A_702,3,diffdock_l,0.16704645,0.16704645,,,0,28.001163
14889,331,397,56,1e2j_THM_A_500,5,autodock,0.16654607,0.16654607,,,0,62.467362
14890,331,4959,708,2ot7_OGA_B_500,3,diffdock_l,0.16654601,0.16654601,,,0,28.001163
14891,331,5575,796,2vsu_V55_D_1251,3,diffdock_l,0.16652389,0.16652389,,,5.1762067e-51,20.937818
14892,331,12225,1746,5h5k_C5P_A_206,3,diffdock_l,0.16639507,0.16639507,,,1.4921511e-37,9.3482172
14893,331,17503,2500,6wdw_TWV_A_701,3,diffdock_l,0.16628097,0.16628097,,,0.73063922,31.849332
14894,331,12533,1790,5ijz_AKG_H_502,3,diffdock_l,0.16614761,0.16614761,,,0,28.001163
14895,331,12155,1736,5gwt_SIN_A_302,3,diffdock_l,0.16581714,0.16581714,,,0,29.406673
14896,331,16334,2333,6ngu_KMJ_A_803,3,diffdock_l,0.1657627,0.1657627,,,1.1933398e-42,42.374413
14897,331,8214,1173,4e7v_CRS_S_101,3,diffdock_l,0.16571671,0.16571671,,,0.88145343,27.984631
14898,331,16635,2376,6pn9_OU7_B_803,3,diffdock_l,0.16544298,0.16544298,,,1.0550092e-12,47.790069
14899,331,8739,1248,4i6y_MEV_A_501,3,diffdock_l,0.16533234,0.16533234,,,0,28.662899
14900,331,3587,512,1zei_CRS_F_55,3,diffdock_l,0.16531573,0.16531573,,,2.4990866e-05,35.994625
14901,331,7969,1138,4d5e_TPP_A_1589,3,diffdock_l,0.16523625,0.16523625,,,1.2827471e-49,47.162181
14902,331,7388,1055,4b1f_KRH_A_1256,3,diffdock_l,0.16519541,0.16519541,,,0.98608808,23.353008
14903,331,15242,2177,6f76_CVK_B_203,3,diffdock_l,0.16515369,0.16515369,,,7.8953838e-53,14.013208
14904,331,7927,1132,4d0z_BBK_A_1581,3,diffdock_l,0.16514783,0.16514783,,,0,28.001163
14905,331,13156,1879,5mot_HBD_A_402,3,diffdock_l,0.16511091,0.16511091,,,3.670827e-12,14.331543
14906,331,14845,2120,6b5k_TYD_A_304,5,autodock,0.16508312,0.16508312,,,0,12.284986
14907,331,11301,1614,5ci9_549_A_402,3,diffdock_l,0.1650401,0.1650401,,,1.1546201e-51,11.894094
14908,331,11966,1709,5fqf_NGA_A_1589,3,diffdock_l,0.16491122,0.16491122,,,0,38.811139
14909,331,17188,2455,6t0m_GOZ_A_305,3,diffdock_l,0.16480212,0.16480212,,,0.49163663,21.46052
14910,331,14010,2001,5vut_9OG_A_803,3,diffdock_l,0.16453017,0.16453017,,,3.691274e-12,43.802763
14911,331,10111,1444,4ug6_H4B_A_902,3,diffdock_l,0.16451341,0.16451341,,,1.1739134e-14,22.141946
14912,331,10195,1456,4uzi_IMD_B_1455,3,diffdock_l,0.16414006,0.16414006,,,0,23.615817
14913,331,1739,248,1lro_PEP_A_1268,3,diffdock_l,0.16396028,0.16396028,,,0.71763314,22.704618
14914,331,17391,2484,6ur0_ETM_A_401,3,diffdock_l,0.16394309,0.16394309,,,1.2229003e-84,15.520207
14915,331,10405,1486,4xfh_CYS_A_502,3,diffdock_l,0.1638707,0.1638707,,,0.6382603,9.9305065
14916,331,3141,448,1vzd_UFP_A_317,5,autodock,0.16374223,0.16374223,,,0.078275439,6.7602102
14917,331,3590,512,1zei_CRS_F_55,6,smina,0.16369572,0.16369572,,,0.059056671,0.56734599
14918,331,16481,2354,6o5m_G8K_B_506,3,diffdock_l,0.16364128,0.16364128,,,0.97760807,61.722983
14919,331,398,56,1e2j_THM_A_500,6,smina,0.16359726,0.16359726,,,0,1.7665563
14920,331,8154,1164,4e7v_CRS_A_101,6,smina,0.16352564,0.16352564,,,0.044329111,0.67628533
14921,331,13338,1905,5o4k_9KE_A_405,3,diffdock_l,0.16350503,0.16350503,,,1.906796e-20,35.492869
14922,331,3505,500,1z4k_T3P_A_4341,5,autodock,0.16349203,0.16349203,,,0,29.348225
14923,331,13786,1969,5ud3_P6F_A_404,3,diffdock_l,0.16339814,0.16339814,,,0,28.976948
14924,331,9362,1337,4mog_G3F_A_802,3,diffdock_l,0.16324334,0.16324334,,,0,25.619091
14925,331,6043,863,2zgw_ADN_B_1302,2,diffdock,0.16317942,0.16317942,,,5.0740347e-66,27.808941
14926,331,16194,2313,6mwl_K5G_A_301,3,diffdock_l,0.16311452,0.16311452,,,0.43873936,24.135315
14927,331,2586,369,1rqh_PYR_A_602,3,diffdock_l,0.16310383,0.16310383,,,0,28.001163
14928,331,6417,916,3se2_LDR_B_2,5,autodock,0.16297054,0.16297054,,,0,22.292705
14929,331,1720,245,1lqp_FCN_A_4002,5,autodock,0.16297043,0.16297043,,,0,32.321537
14930,331,7159,1022,3zyx_MBT_A_601,5,autodock,0.16297011,0.16297011,,,0,30.060766
14931,331,964,137,1h5r_THM_A_1292,5,autodock,0.16297004,0.16297004,,,0,17.501565
14932,332,16480,2354,6o5m_G8K_B_506,2,diffdock,0.60158489,0.60158489,,,2.2975983e-110,60.051692
14933,332,8213,1173,4e7v_CRS_S_101,2,diffdock,0.52736016,0.52736016,,,0,20.663969
14934,332,17502,2500,6wdw_TWV_A_701,2,diffdock,0.43776664,0.43776664,,,0,35.320617
14935,332,1738,248,1lro_PEP_A_1268,2,diffdock,0.42892546,0.42892546,,,2.8899123e-27,22.766106
14936,332,10404,1486,4xfh_CYS_A_502,2,diffdock,0.38562209,0.38562209,,,0.85959892,11.149044
14937,332,17187,2455,6t0m_GOZ_A_305,2,diffdock,0.30222607,0.30222607,,,0,24.733728
14938,332,16193,2313,6mwl_K5G_A_301,2,diffdock,0.27273899,0.27273899,,,0.38332608,26.368366
14939,332,6513,930,3ucc_2PG_B_601,3,diffdock_l,0.17352744,0.17352744,,,0,31.836733
14940,332,10776,1539,4zsy_RW2_B_502,3,diffdock_l,0.17329006,0.17329006,,,0,56.370157
14941,332,9306,1329,4m2c_DAR_D_402,3,diffdock_l,0.1666709,0.1666709,,,0,31.691023
14942,332,1543,220,1ki2_GA2_A_1,3,diffdock_l,0.16498365,0.16498365,,,0,42.38294
14943,332,5764,823,2xhk_AKG_B_519,3,diffdock_l,0.16489091,0.16489091,,,1.0080564e-24,18.883933
14944,332,7248,1035,4a8p_PAO_D_1340,3,diffdock_l,0.16471201,0.16471201,,,0,56.733438
14945,332,6002,857,2z48_NGA_A_1006,3,diffdock_l,0.1645053,0.1645053,,,0,24.499499
14946,332,339,48,1dna_CB3_B_602,3,diffdock_l,0.16437446,0.16437446,,,0,28.001163
14947,332,12561,1794,5ioq_DUR_B_303,3,diffdock_l,0.16430829,0.16430829,,,1.4258057e-09,31.359841
14948,332,16355,2336,6nhd_KNV_B_803,3,diffdock_l,0.16418472,0.16418472,,,2.4003962e-41,14.562062
14949,332,11567,1652,5dzh_5KG_B_901,3,diffdock_l,0.16414834,0.16414834,,,0,31.999345
14950,332,8872,1267,4itu_1HS_B_302,3,diffdock_l,0.16403723,0.16403723,,,3.2068133e-40,17.512876
14951,332,2334,333,1pl6_572_D_411,3,diffdock_l,0.16393266,0.16393266,,,0,38.001053
14952,332,15998,2285,6l7v_3PO_A_302,3,diffdock_l,0.16361149,0.16361149,,,0.58360939,13.012377
14953,332,8585,1226,4i02_CMP_A_301,3,diffdock_l,0.16336017,0.16336017,,,0,39.480782
14954,332,16236,2319,6n9r_OHN_P_308,3,diffdock_l,0.1632643,0.1632643,,,0,26.478968
14955,332,15370,2195,6flu_DTK_A_403,5,autodock,0.16318007,0.16318007,,,0.047298208,20.266768
14956,332,10050,1435,4u8p_UDP_A_603,5,autodock,0.16315385,0.16315385,,,0,8.9536761
14957,332,17183,2454,6t0a_M58_B_601,5,autodock,0.16314249,0.16314249,,,0,13.121806
14958,332,14887,2126,6bds_DJ4_A_302,5,autodock,0.16312992,0.16312992,,,0,44.229513
14959,332,6634,947,3vca_PRO_A_504,5,autodock,0.16312417,0.16312417,,,0.48705669,4.2385516
