query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,utility,acquisition,predicted_runtime_mean,predicted_runtime_sd,score,runtime
15132,337,15307,2186,6flu_DTK_B_405,5,autodock,0.72719367,0.72719367,,,0.54520203,27.438344
15133,337,5332,761,2rtn_IMI_D_300,5,autodock,0.72294431,0.72294431,,,0.29782452,7.4745456
15134,337,13690,1955,5ud3_P6F_A_404,5,autodock,0.72237106,0.72237106,,,0.50637768,10.228102
15135,337,8769,1252,4i6y_MEV_A_501,5,autodock,0.7206993,0.7206993,,,0.47162222,9.6335978
15136,337,16973,2424,6s37_SAL_A_601,5,autodock,0.71950498,0.71950498,,,0.31959997,25.209019
15137,337,4282,611,2fr6_CTN_D_1004,5,autodock,0.71682918,0.71682918,,,0,717.44093
15138,337,4639,662,2iyq_SKM_A_201,5,autodock,0.71645205,0.71645205,,,0.0096486996,21.501871
15139,337,579,82,1fsa_F6P_B_338,5,autodock,0.7160206,0.7160206,,,2.1935067e-05,13.623585
15140,337,17428,2489,6uvj_QJ1_A_205,5,autodock,0.71591381,0.71591381,,,0,4.6615501
15141,337,17029,2432,6si4_LEK_A_402,5,autodock,0.71558948,0.71558948,,,0,13.990973
15142,337,726,103,1gkc_NFH_A_1448,5,autodock,0.7149645,0.7149645,,,0,12.622641
15143,337,8244,1177,4e7v_CRS_U_101,5,autodock,0.71486476,0.71486476,,,0.21048884,23.266535
15144,337,7635,1090,4c2p_X8Z_A_709,5,autodock,0.71333326,0.71333326,,,0,8.7991763
15145,337,663,94,1g8z_GAL_F_104,5,autodock,0.71316321,0.71316321,,,1.876181e-06,9.9832909
15146,337,8720,1245,4i4v_NGA_B_202,5,autodock,0.7130353,0.7130353,,,8.7807817e-06,14.351371
15147,337,16455,2350,6ooi_PGA_E_301,5,autodock,0.71240107,0.71240107,,,0.07219184,7.2225485
15148,337,8678,1239,4i0b_CMP_A_301,5,autodock,0.71210043,0.71210043,,,0,788.56392
15149,337,6207,886,3qhd_CTN_A_165,5,autodock,0.71201564,0.71201564,,,0,13.575627
15150,337,14607,2086,5zge_ZZ7_A_301,5,autodock,0.71183757,0.71183757,,,1.9272137e-07,16.362637
15151,337,6732,961,3vnm_SDD_B_301,5,autodock,0.71182717,0.71182717,,,0.38865938,15.635175
15152,337,12556,1793,5ita_6DC_B_801,5,autodock,0.71165847,0.71165847,,,0,16.475632
15153,337,89,12,1ajs_PLA_A_415,5,autodock,0.71162444,0.71162444,,,0.59515238,37.466765
15154,337,9819,1402,4qbz_D80_B_901,5,autodock,0.71108586,0.71108586,,,0.99209185,13.999505
15155,337,14313,2044,5y7a_KYN_A_502,5,autodock,0.71077073,0.71077073,,,0.33691442,8.8310846
15156,337,15356,2193,6fw0_E92_A_602,5,autodock,0.71058853,0.71058853,,,0,21.287338
15157,337,11408,1629,5del_D59_A_603,5,autodock,0.71043406,0.71043406,,,3.7770101e-08,48.635416
15158,337,12374,1767,5i8z_JA1_A_302,5,autodock,0.71042019,0.71042019,,,0,15.24982
15159,337,3078,439,1w55_C_A_1373,5,autodock,0.7104047,0.7104047,,,0,12.562166
15160,337,5416,773,2v32_BEZ_C_1222,5,autodock,0.70976028,0.70976028,,,0.087030557,8.6076804
15161,337,6081,868,2ztl_3HL_B_301,5,autodock,0.70948167,0.70948167,,,0.0092631356,8.1396567
15162,337,9154,1307,4l80_OXL_D_402,5,autodock,0.70901939,0.70901939,,,0.28082667,7.6696391
15163,337,6606,943,3uud_EST_B_600,5,autodock,0.70874591,0.70874591,,,0,517.67019
15164,337,8335,1190,4evq_PHB_A_406,5,autodock,0.70847157,0.70847157,,,0,1673.5721
15165,337,12164,1737,5h8q_5YE_B_302,5,autodock,0.70818425,0.70818425,,,0,40.47494
15166,337,7292,1041,4a8p_PAO_C_1340,5,autodock,0.70785935,0.70785935,,,0,14.459179
15167,337,2091,298,1o68_KIV_E_275,5,autodock,0.707762,0.707762,,,0.63603787,5.8620153
15168,337,10554,1507,4ysx_MLI_E_701,5,autodock,0.7069192,0.7069192,,,0.11557525,6.5652142
15169,337,4737,676,2no7_LDC_A_401,5,autodock,0.70686227,0.70686227,,,0,330.98166
15170,337,8069,1152,4dd8_BAT_A_1000,5,autodock,0.70675495,0.70675495,,,0,17.067622
15171,337,6949,992,3wgc_PLG_C_401,5,autodock,0.70659757,0.70659757,,,1.601904e-08,11.530294
15172,337,7355,1050,4ajj_88R_C_1335,5,autodock,0.70657878,0.70657878,,,1.0128197e-05,18.34329
15173,337,5409,772,2v32_BEZ_A_1222,5,autodock,0.70642089,0.70642089,,,0.052163348,9.1561119
15174,337,11275,1610,5cga_KP6_C_301,5,autodock,0.70566501,0.70566501,,,0,5.0897419
15175,337,5164,737,2qim_ZEA_A_160,5,autodock,0.70552882,0.70552882,,,1.6655096e-06,6.9936398
15176,337,12430,1775,5ice_2H4_A_402,5,autodock,0.70545945,0.70545945,,,0,23.490571
15177,337,12731,1818,5jep_EVF_B_303,5,autodock,0.70517024,0.70517024,,,0.51514023,4.0989106
15178,337,16525,2360,6pk1_PLP_B_501,5,autodock,0.70506764,0.70506764,,,0.010563591,8.240791
15179,337,6032,861,2zgw_BTN_A_1401,5,autodock,0.70463539,0.70463539,,,0,372.81544
15180,337,7901,1128,4cpp_ADM_A_422,5,autodock,0.70442279,0.70442279,,,0,4.0739637
15181,337,17645,2520,6yk5_PVK_A_312,5,autodock,0.70433144,0.70433144,,,0,54.959495
15182,338,17582,2511,6xim_XLS_B_397,5,autodock,0.71891443,0.71891443,,,0.4172419,17.574165
15183,338,14362,2051,5yaq_ISE_D_402,5,autodock,0.71599302,0.71599302,,,0.08980866,23.769373
15184,338,2420,345,1rf2_BV4_E_105,5,autodock,0.71327077,0.71327077,,,0.44565088,27.723005
15185,338,1251,178,1ixo_G3P_D_1004,5,autodock,0.71071618,0.71071618,,,0.014872458,8.9750463
15186,338,6424,917,3sjh_LAR_A_503,5,autodock,0.71051857,0.71051857,,,0,30.886061
15187,338,7600,1085,4bvh_OCZ_A_1393,5,autodock,0.71028715,0.71028715,,,0,614.60411
15188,338,5668,809,2x05_X05_B_1900,5,autodock,0.71018537,0.71018537,,,0,45.491202
15189,338,3246,463,1xkw_188_A_1001,5,autodock,0.71013136,0.71013136,,,0,5.2727523
15190,338,7488,1069,4b1y_LAB_B_1376,5,autodock,0.71008843,0.71008843,,,0,83.236357
15191,338,11940,1705,5fuv_THM_A_1388,5,autodock,0.70993802,0.70993802,,,0,611.11595
15192,338,12696,1813,5je1_TOF_A_302,5,autodock,0.70988119,0.70988119,,,0,656.71572
15193,338,11597,1656,5edh_5MF_B_803,5,autodock,0.70976937,0.70976937,,,0,61.598431
15194,338,12703,1814,5je1_TOF_B_302,5,autodock,0.70971362,0.70971362,,,0,573.8316
15195,338,11226,1603,5c8w_PCG_B_303,5,autodock,0.70953603,0.70953603,,,0,14.023567
15196,338,901,128,1h48_CDI_A_201,5,autodock,0.70945941,0.70945941,,,0.0002693897,86.733271
15197,338,10862,1551,4zvv_GN0_C_403,5,autodock,0.70944421,0.70944421,,,0,11.070121
15198,338,4289,612,2fr6_URI_B_1002,5,autodock,0.70930098,0.70930098,,,0,722.23546
15199,338,922,131,1h48_CDI_F_902,5,autodock,0.70902027,0.70902027,,,2.3997231e-05,70.115462
15200,338,15678,2239,6jk9_BU0_B_501,5,autodock,0.70895065,0.70895065,,,0,17.859909
15201,338,17708,2529,7ak3_RH8_A_501,5,autodock,0.70873975,0.70873975,,,0,9.5550537
15202,338,16791,2398,6qrn_RIP_A_500,5,autodock,0.70817151,0.70817151,,,0.051348744,10.358462
15203,338,15622,2231,6ijp_IMP_A_402,5,autodock,0.70795268,0.70795268,,,0,124.99269
15204,338,6340,905,3roe_THM_E_265,5,autodock,0.70735157,0.70735157,,,0,95.794118
15205,338,838,119,1h1i_QUE_C_1358,5,autodock,0.70729106,0.70729106,,,0,1223.3296
15206,338,6333,904,3roe_THM_D_265,5,autodock,0.70713725,0.70713725,,,0,293.73769
15207,338,14103,2014,5x23_LSN_A_502,5,autodock,0.70680642,0.70680642,,,0,18.096912
15208,338,7649,1092,4c7g_NGO_A_1495,5,autodock,0.70666293,0.70666293,,,0.00072545102,56.525412
15209,338,4793,684,2ntk_IMP_A_205,5,autodock,0.70637077,0.70637077,,,0,19.751117
15210,338,17365,2480,6u6c_P1T_F_805,5,autodock,0.70634126,0.70634126,,,0,29.750008
15211,338,14600,2085,5zg2_ZK1_B_901,5,autodock,0.70629747,0.70629747,,,0,19.464702
15212,338,10869,1552,4zvv_GN0_D_403,5,autodock,0.70629077,0.70629077,,,0,10.62542
15213,338,11023,1574,5af9_SJR_H_1250,5,autodock,0.70515449,0.70515449,,,0,7.1867314
15214,338,15349,2192,6fs7_E4Z_F_903,5,autodock,0.7050512,0.7050512,,,0,15.105336
15215,338,11527,1646,5dw3_TRP_C_402,5,autodock,0.70502654,0.70502654,,,0.4982665,35.748498
15216,338,8027,1146,4d96_5PA_A_501,5,autodock,0.70477133,0.70477133,,,0,52.734064
15217,338,10316,1473,4wdx_WDX_B_402,5,autodock,0.70463529,0.70463529,,,0,19.28415
15218,338,13431,1918,5t6b_TMP_A_504,5,autodock,0.70433058,0.70433058,,,0,8.3608192
15219,338,11891,1698,5fli_QUE_C_301,5,autodock,0.70419906,0.70419906,,,0,657.22786
15220,338,7180,1025,3zp7_PRE_A_1118,5,autodock,0.70346297,0.70346297,,,0,15.217807
15221,338,15321,2188,6fs7_E4Z_A_903,5,autodock,0.70307992,0.70307992,,,0,11.212954
15222,338,9581,1368,4o7g_ASC_A_303,5,autodock,0.70217275,0.70217275,,,0.33466706,10.497998
15223,338,10176,1453,4uoc_NCN_B_400,5,autodock,0.70141884,0.70141884,,,0,16.759418
15224,338,14922,2131,6cdy_EY1_A_501,5,autodock,0.7014021,0.7014021,,,0,14.687865
15225,338,6368,909,3rsc_TYD_A_397,5,autodock,0.70066074,0.70066074,,,0,16.73913
15226,338,5647,806,2wzv_FMN_A_801,5,autodock,0.69987493,0.69987493,,,0,23.532069
15227,338,9056,1293,4kp7_1UQ_A_503,5,autodock,0.69836447,0.69836447,,,0,15.449197
15228,338,8286,1183,4ejh_0QA_F_502,5,autodock,0.69706871,0.69706871,,,0,13.958461
15229,338,16896,2413,6rgg_K3Q_B_405,5,autodock,0.69702561,0.69702561,,,0.00022295567,13.276812
15230,338,7446,1063,4aql_TXC_A_1452,5,autodock,0.6969428,0.6969428,,,0,12.944977
15231,338,2441,348,1rf2_BV4_H_108,5,autodock,0.69599518,0.69599518,,,0.032270878,21.436319
15232,339,5759,822,2xta_TPP_D_2001,5,autodock,0.7203423,0.7203423,,,0.34275179,20.164802
15233,339,8755,1250,4i6w_1CO_A_501,5,autodock,0.71567443,0.71567443,,,0.34718919,8.9848322
15234,339,16105,2300,6n0z_DP6_F_401,5,autodock,0.71437849,0.71437849,,,0.98618914,15.85334
15235,339,11975,1710,5g03_OE2_A_1263,5,autodock,0.71020462,0.71020462,,,0.35866923,13.441707
15236,339,8174,1167,4dvw_0M4_B_512,5,autodock,0.70943363,0.70943363,,,0.51528455,6.8077319
15237,339,12381,1768,5i93_69O_A_202,5,autodock,0.70900514,0.70900514,,,0.6215499,7.9072254
15238,339,4317,616,2fyd_BGC_D_530,5,autodock,0.70771666,0.70771666,,,0.38386722,17.06504
15239,339,17589,2512,6xim_XLS_C_397,5,autodock,0.70025956,0.70025956,,,0.34215446,19.670153
15240,339,12262,1751,5hss_64Z_D_403,5,autodock,0.70008284,0.70008284,,,0.37402607,12.345319
15241,339,16476,2353,6ooi_PGA_H_302,5,autodock,0.68985501,0.68985501,,,0.082925709,6.8348742
15242,339,1748,249,1m3u_KPL_D_265,5,autodock,0.68951263,0.68951263,,,0.56996392,9.8057514
15243,339,1279,182,1j0y_BGC_C_3601,5,autodock,0.68072583,0.68072583,,,0.25165007,14.276439
15244,339,4044,577,2e1a_MSE_D_301,5,autodock,0.68010466,0.68010466,,,0.2562013,15.547924
