query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,utility,acquisition,predicted_runtime_mean,predicted_runtime_sd,score,runtime
17446,389,586,83,1fuq_CIT_B_1002,5,autodock,0.019442601,0.019442601,,,9.0724211e-05,10.977515
17447,389,12707,1815,5je5_AZ9_A_302,2,diffdock,0.019344502,0.019344502,,,0,18.448186
17448,389,8269,1181,4ejh_0QA_D_502,2,diffdock,0.019330239,0.019330239,,,0,30.149476
17449,389,10706,1529,4zbc_GLC_B_407,3,diffdock_l,0.019228768,0.019228768,,,4.7158713e-26,12.975276
17450,389,9459,1351,4n9v_AZA_A_402,2,diffdock,0.019127054,0.019127054,,,7.0551341e-38,13.011309
17451,389,8804,1257,4i9n_1E5_H_402,5,autodock,0.018957354,0.018957354,,,0,11.69914
17452,389,11072,1581,5ahn_IMP_A_1468,5,autodock,0.018862172,0.018862172,,,0,10.496324
17453,389,796,113,1h18_DTL_A_9009,5,autodock,0.018818895,0.018818895,,,2.5488333e-07,9.102384
17454,389,355,50,1dna_CB3_B_602,5,autodock,0.018790543,0.018790543,,,0,19.943453
17455,389,1545,220,1ki2_GA2_B_2,5,autodock,0.018789832,0.018789832,,,0,25.167582
17456,389,14884,2126,6bvl_EBY_B_2001,2,diffdock,0.018688463,0.018688463,,,0,41.814507
17457,389,6452,921,3t3q_9PL_A_501,5,autodock,0.018669877,0.018669877,,,0,6.5715094
17458,389,6816,973,3w4i_8LG_B_402,5,autodock,0.01862924,0.01862924,,,0,5.2756721
17459,389,4580,654,2ij7_TPF_A_2472,2,diffdock,0.01860267,0.01860267,,,4.1470002e-21,43.265182
17460,389,14936,2133,6cgc_F0A_A_402,5,autodock,0.018537393,0.018537393,,,0,38.720418
17461,389,411,58,1e2j_THM_B_500,5,autodock,0.018518758,0.018518758,,,0,49.149411
17462,389,9126,1303,4l7p_M95_A_601,5,autodock,0.018514844,0.018514844,,,0,10.298723
17463,389,14870,2124,6bmm_OLB_A_404,2,diffdock,0.01851031,0.01851031,,,0,27.954615
17464,389,13522,1931,5tdt_MBN_A_504,5,autodock,0.018494726,0.018494726,,,4.7428552e-07,13.235276
17465,389,12514,1787,5ioq_DUR_B_302,5,autodock,0.018486631,0.018486631,,,0,8.4175411
17466,389,14110,2015,5x23_LSN_A_503,5,autodock,0.018486043,0.018486043,,,0,11.083952
17467,389,12528,1789,5ioq_DUR_D_302,5,autodock,0.018485771,0.018485771,,,0,7.8169491
17468,389,17491,2498,6vmz_NAG_C_402,5,autodock,0.018484443,0.018484443,,,1.0166685e-10,4.5702764
17469,389,7670,1095,4cb5_93G_A_1484,5,autodock,0.0184844,0.0184844,,,0,7.8442787
17470,389,10309,1472,4wdx_WDX_A_402,5,autodock,0.018484364,0.018484364,,,0,27.459699
17471,389,16406,2343,6ofr_BOG_A_804,5,autodock,0.018482911,0.018482911,,,2.9603751e-11,10.023927
17472,389,16665,2380,6qdb_HWQ_A_1002,5,autodock,0.018482616,0.018482616,,,0,8.8712427
17473,389,14334,2047,5y8k_SER_B_301,5,autodock,0.018482082,0.018482082,,,1.9725801e-05,7.0149777
17474,389,2595,370,1sz6_NAG_A_5003,5,autodock,0.018481336,0.018481336,,,2.6792258e-07,7.4841992
17475,389,17302,2471,6tol_NQW_A_201,5,autodock,0.018480516,0.018480516,,,0,6.8087585
17476,389,1237,176,1iwe_IMP_B_1452,5,autodock,0.018480057,0.018480057,,,0,16.87301
17477,389,8573,1224,4hmx_WUB_A_302,5,autodock,0.018477591,0.018477591,,,0,5.5982415
17478,389,7124,1017,3wxo_NIZ_A_804,5,autodock,0.018477068,0.018477068,,,0,3.9748998
17479,389,3792,541,2bf7_HBI_D_1290,5,autodock,0.018474289,0.018474289,,,0,6.1667885
17480,389,5227,746,2qx9_ML2_A_233,5,autodock,0.018473961,0.018473961,,,0,5.5469069
17481,389,1692,241,1lqp_FCN_B_4003,5,autodock,0.018473607,0.018473607,,,0,5.3124601
17482,389,5605,800,2whq_HI6_B_1545,5,autodock,0.01847301,0.01847301,,,0,10.708344
17483,389,9217,1316,4luu_BTM_A_704,5,autodock,0.018466531,0.018466531,,,0,14.984577
17484,389,10708,1529,4zbc_GLC_B_407,5,autodock,0.018462494,0.018462494,,,1.1450016e-06,8.5864151
17485,389,5374,767,2uyv_TLA_A_1277,5,autodock,0.018461371,0.018461371,,,0.0056594033,10.40885
