query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,utility,acquisition,predicted_runtime_mean,predicted_runtime_sd,score,runtime
14776,329,66,9,1aia_PMP_A_411,3,diffdock_l,0.23398452,0.23398452,,,4.0923413e-35,34.460113
14777,329,73,10,1aia_PMP_B_411,3,diffdock_l,0.23344958,0.23344958,,,4.9123901e-35,34.291445
14778,329,17188,2455,6tgi_N8Z_A_508,3,diffdock_l,0.23260919,0.23260919,,,0.47654497,18.230851
14779,329,14346,2049,5yb7_ORN_A_602,3,diffdock_l,0.23250269,0.23250269,,,0,35.321568
14780,329,2264,323,1q6r_LX1_B_9301,3,diffdock_l,0.23233817,0.23233817,,,0.8577855,20.375651
14781,329,6702,957,3wat_BMA_A_404,3,diffdock_l,0.23232111,0.23232111,,,0.013221611,21.532689
14782,329,6184,883,3ryd_SRT_A_267,3,diffdock_l,0.23219347,0.23219347,,,8.2704008e-35,20.657717
14783,329,6646,949,3w4i_8LG_C_402,3,diffdock_l,0.23218567,0.23218567,,,0,28.342396
14784,329,3719,531,2c6q_IMP_E_1337,2,diffdock,0.23149615,0.23149615,,,0,69.394644
14785,329,6709,958,3wat_BMA_B_404,3,diffdock_l,0.23148884,0.23148884,,,4.4183042e-83,19.853919
14786,329,3909,558,2ef9_A5P_B_2269,3,diffdock_l,0.23145996,0.23145996,,,4.7571687e-31,25.614039
14787,329,6219,888,3se2_LDR_B_2,3,diffdock_l,0.23130705,0.23130705,,,2.5609086e-44,27.874895
14788,329,7542,1077,4cld_JUO_A_1270,3,diffdock_l,0.23086692,0.23086692,,,3.9672705e-40,40.336764
14789,329,11595,1656,5eo8_TFU_A_402,3,diffdock_l,0.23083265,0.23083265,,,4.9288757e-21,13.945388
14790,329,3461,494,2ahc_VNL_D_466,3,diffdock_l,0.23077686,0.23077686,,,0,18.762909
14791,329,7031,1004,3zyx_MBT_A_601,3,diffdock_l,0.23076883,0.23076883,,,4.5738837e-62,35.697291
14792,329,906,129,1h5r_THM_A_1292,3,diffdock_l,0.23076753,0.23076753,,,3.9116418e-31,36.376006
14793,329,3706,529,2c6q_IMP_C_1337,3,diffdock_l,0.23073471,0.23073471,,,0,71.706691
14794,329,10818,1545,5a02_GOL_E_1341,3,diffdock_l,0.23073033,0.23073033,,,0,30.132838
14795,329,9446,1349,4nir_6DH_A_307,3,diffdock_l,0.23067744,0.23067744,,,5.3854367e-20,45.06509
14796,329,6793,970,3wlf_FEH_C_401,3,diffdock_l,0.23052773,0.23052773,,,1.0519763e-54,32.43653
14797,329,766,109,1h1i_QUE_B_1356,3,diffdock_l,0.23050517,0.23050517,,,7.108949e-55,22.292191
14798,329,10853,1550,5a7p_6Z1_B_1361,3,diffdock_l,0.2304345,0.2304345,,,8.4125723e-64,38.089454
14799,329,7570,1081,4cle_JR2_A_1270,3,diffdock_l,0.23036969,0.23036969,,,2.7980105e-33,37.583742
14800,329,11210,1601,5cpn_531_B_401,3,diffdock_l,0.23035036,0.23035036,,,8.4850554e-26,27.299701
14801,329,7059,1008,4a01_2PN_B_1773,3,diffdock_l,0.23027591,0.23027591,,,0,38.873194
14802,329,745,106,1h18_DTL_B_9009,3,diffdock_l,0.23024073,0.23024073,,,2.9884053e-275,27.7793
14803,329,4399,628,2ixi_TYD_B_1182,3,diffdock_l,0.230213,0.230213,,,0.96467296,18.968331
14804,329,17727,2532,7c7g_FJR_A_402,3,diffdock_l,0.23017985,0.23017985,,,2.211716e-49,34.620955
14805,329,14178,2025,5xin_XLS_A_397,3,diffdock_l,0.23010743,0.23010743,,,1.1264559e-42,34.183184
14806,329,15466,2209,6gxk_FFW_B_402,3,diffdock_l,0.2300959,0.2300959,,,6.5161296e-56,33.125056
14807,329,780,111,1h1i_QUE_D_1357,3,diffdock_l,0.23002177,0.23002177,,,0,39.811132
14808,329,2075,296,1p7l_PPK_C_684,3,diffdock_l,0.22996191,0.22996191,,,0,42.11294
14809,329,3146,449,1z4k_T3P_A_4341,3,diffdock_l,0.22986983,0.22986983,,,1.5070803e-06,15.901341
14810,329,1417,202,1ki2_GA2_B_2,3,diffdock_l,0.22980076,0.22980076,,,0.19360293,29.951487
14811,329,15459,2208,6gxk_FFW_A_402,3,diffdock_l,0.22957105,0.22957105,,,0.00096686108,19.920288
14812,329,15396,2199,6g3f_FUM_A_601,3,diffdock_l,0.22952983,0.22952983,,,6.1094048e-67,13.47261
14813,329,16670,2381,6qdb_HWQ_A_1003,3,diffdock_l,0.22947289,0.22947289,,,2.288441e-11,27.490423
14814,329,9768,1395,4qya_LU2_A_201,3,diffdock_l,0.22941137,0.22941137,,,5.1521988e-22,17.127701
14815,329,10230,1461,4wua_3UL_A_701,3,diffdock_l,0.22939718,0.22939718,,,0,26.663387
14816,329,1130,161,1iwe_IMP_B_1443,3,diffdock_l,0.22934611,0.22934611,,,1.9016815e-41,28.974602
14817,329,4378,625,2ipf_FFA_A_3,3,diffdock_l,0.22934215,0.22934215,,,0,24.315619
14818,329,8879,1268,4jxh_HRC_A_301,3,diffdock_l,0.22907333,0.22907333,,,0.0006603144,14.725057
14819,329,3839,548,2e40_LGC_A_1001,3,diffdock_l,0.229,0.229,,,0,43.360883
14820,329,7017,1002,3zwt_KFZ_A_1401,3,diffdock_l,0.22895775,0.22895775,,,0.10022034,54.776381
14821,329,2061,294,1p7l_MET_A_485,3,diffdock_l,0.22892993,0.22892993,,,8.7473016e-21,35.624232
14822,329,2838,405,1vzd_UFP_A_317,3,diffdock_l,0.22887104,0.22887104,,,0,21.759479
