query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,utility,acquisition,predicted_runtime_mean,predicted_runtime_sd,score,runtime
16022,357,14324,2046,5y8p_3OH_B_301,2,diffdock,0.57284345,0.57284345,,,0.99485978,17.915158
16023,357,2970,424,1x7j_GEN_B_202,2,diffdock,0.55210467,0.55210467,,,0.99087239,31.829188
16024,357,4622,660,2o1o_RIS_A_400,2,diffdock,0.55193736,0.55193736,,,0,34.167802
16025,357,14919,2131,6cgn_DA_A_801,2,diffdock,0.53856461,0.53856461,,,0,29.482465
16026,357,15157,2165,6f76_CVK_A_203,2,diffdock,0.47502554,0.47502554,,,0,47.083734
16027,357,5820,831,2z48_NGA_A_1004,3,diffdock_l,0.13838238,0.13838238,,,2.6204201e-38,25.925444
16028,357,430,61,1eyw_PEL_A_404,3,diffdock_l,0.13830323,0.13830323,,,0,28.001163
16029,357,16957,2422,6s23_KSW_A_403,3,diffdock_l,0.13808708,0.13808708,,,1.4026645e-72,33.038704
16030,357,8270,1181,4gmu_OXL_A_705,3,diffdock_l,0.13805718,0.13805718,,,0.99508744,49.139932
16031,357,5127,732,2r4j_13P_A_1968,3,diffdock_l,0.13798403,0.13798403,,,6.4734408e-87,25.30301
16032,357,7437,1062,4c2z_646_B_1498,3,diffdock_l,0.13791815,0.13791815,,,2.4748905e-05,40.120253
16033,357,1368,195,1kar_HSM_B_503,3,diffdock_l,0.13787919,0.13787919,,,3.6396952e-06,35.971881
16034,357,500,71,1fs5_16G_A_1267,3,diffdock_l,0.13783563,0.13783563,,,2.2020843e-65,18.109405
16035,357,8865,1266,4jp3_CIT_A_301,3,diffdock_l,0.13778252,0.13778252,,,0.00099882635,15.530245
16036,357,14500,2071,5ysh_5AD_D_605,3,diffdock_l,0.13772688,0.13772688,,,0,28.001163
16037,357,16964,2423,6s23_KSW_B_402,3,diffdock_l,0.13757747,0.13757747,,,0.0035851234,17.904098
16038,357,2663,380,1u1g_BBB_B_4300,3,diffdock_l,0.13757643,0.13757643,,,0.97964657,39.632524
16039,357,15298,2185,6flu_DTK_B_401,3,diffdock_l,0.13754264,0.13754264,,,1.8443586e-56,29.328204
16040,357,4049,578,2fhk_MFN_B_602,3,diffdock_l,0.13742706,0.13742706,,,9.9315526e-17,29.315829
16041,357,8375,1196,4hez_1MZ_A_306,3,diffdock_l,0.13713394,0.13713394,,,2.0492289e-29,11.601473
16042,357,5841,834,2z48_NGA_B_2004,3,diffdock_l,0.13709087,0.13709087,,,5.3866447e-66,24.793586
16043,357,2446,349,1syf_THP_A_180,3,diffdock_l,0.13709036,0.13709036,,,1.1521938e-10,12.606806
16044,357,13233,1890,5o4j_PJL_A_304,3,diffdock_l,0.13698717,0.13698717,,,8.2386398e-59,22.737576
16045,357,10139,1448,4v3w_E2Z_B_800,3,diffdock_l,0.13687295,0.13687295,,,2.3262286e-41,42.331664
16046,357,1991,284,1om5_INE_B_791,3,diffdock_l,0.13650028,0.13650028,,,1.7645952e-19,29.172549
16047,357,9166,1309,4lz7_1YW_B_804,3,diffdock_l,0.13593999,0.13593999,,,2.6972126e-70,23.269462
16048,357,17790,2541,8cpp_TCM_A_422,3,diffdock_l,0.13590762,0.13590762,,,0.063612149,20.13635
16049,357,11336,1619,5dmm_HCS_A_505,3,diffdock_l,0.13577599,0.13577599,,,2.0314949e-05,15.528181
16050,357,9992,1427,4uc9_ASP_C_1300,3,diffdock_l,0.13551888,0.13551888,,,0.81850078,33.618011
16051,357,8102,1157,4ek1_CAM_A_502,3,diffdock_l,0.13544703,0.13544703,,,0.99288302,25.944341
16052,357,8431,1204,4hrq_AZG_A_201,3,diffdock_l,0.13535146,0.13535146,,,1.6833281e-28,17.853835
16053,357,2474,353,1t87_CAM_B_2422,3,diffdock_l,0.13497868,0.13497868,,,3.0906252e-71,24.065951
16054,357,9845,1406,4rje_PYR_C_402,3,diffdock_l,0.13476553,0.13476553,,,0,27.413023
16055,357,13079,1868,5mzp_CFF_A_2401,3,diffdock_l,0.13474937,0.13474937,,,0.00031211317,36.839614
16056,357,11259,1608,5dav_58J_A_402,3,diffdock_l,0.13468734,0.13468734,,,4.5342715e-06,20.101633
16057,357,16040,2291,6lx5_C5F_A_503,3,diffdock_l,0.13453136,0.13453136,,,1.4401077e-71,32.520421
