query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,utility,acquisition,predicted_runtime_mean,predicted_runtime_sd,score,runtime
358,5,5166,738,2ri1_GLP_A_234,0,surfdock,0.78581266,0.78581266,,,0,2.7824769
359,5,10843,1549,5a7p_6Z1_A_1361,0,surfdock,0.78324327,0.78324327,,,0.92192178,3.9367071
360,5,14847,2121,6c17_DNX_A_202,0,surfdock,0.73108698,0.73108698,,,0.0062003955,2.9046743
361,5,5635,805,2xul_AKG_E_201,0,surfdock,0.73066534,0.73066534,,,0.99308964,2.7004374
362,5,17465,2495,6wdw_TWV_A_701,0,surfdock,0.72955635,0.72955635,,,0,3.930541
363,5,9310,1330,4mux_2E4_A_402,0,surfdock,0.72115704,0.72115704,,,0,4.3781208
364,5,9870,1410,4rql_SNE_A_505,0,surfdock,0.71610754,0.71610754,,,0.99305665,2.5333557
365,5,119,17,1anc_BEN_A_384,0,surfdock,0.71257062,0.71257062,,,0.010602554,1.9715919
366,5,5866,838,2z7s_P01_A_1,0,surfdock,0.70934181,0.70934181,,,0.73019444,4.2077217
367,5,6986,998,3zp7_PRE_A_1118,0,surfdock,0.7070747,0.7070747,,,0,3.2090018
368,5,11207,1601,5cpn_531_B_401,0,surfdock,0.7070747,0.7070747,,,0.99198861,2.9442521
369,5,11291,1613,5di7_5CQ_A_601,0,surfdock,0.7070747,0.7070747,,,0.99054191,3.5499709
370,5,11690,1670,5f79_4V7_A_4000,0,surfdock,0.7070747,0.7070747,,,0.96011011,4.4131304
371,5,13188,1884,5o3b_9HZ_D_501,0,surfdock,0.7070747,0.7070747,,,7.0236726e-05,4.4564101
372,5,15659,2237,6j4t_IMP_A_401,0,surfdock,0.7070747,0.7070747,,,0,3.9682666
373,5,16009,2287,6lit_2OH_B_501,0,surfdock,0.7070747,0.7070747,,,0.99754227,3.3454785
374,5,4557,651,2ntk_IMP_B_206,0,surfdock,0.68587374,0.68587374,,,0.98439979,3.7809618
375,5,9590,1370,4p7q_NAG_A_704,0,surfdock,0.68587374,0.68587374,,,0,2.5964143
376,5,9954,1422,4u8p_UDP_C_603,0,surfdock,0.68587374,0.68587374,,,0.97078699,2.6824547
377,5,10514,1502,4z69_DIF_A_1008,0,surfdock,0.68587374,0.68587374,,,0,3.4110982
378,5,11109,1587,5c8w_PCG_D_302,0,surfdock,0.68587374,0.68587374,,,0,3.4855853
379,5,14035,2005,5wgw_MB5_A_714,0,surfdock,0.68587374,0.68587374,,,0,3.9313676
380,5,14728,2104,6b5k_TYD_A_304,0,surfdock,0.68587374,0.68587374,,,0.94791251,3.8337928
381,5,15330,2190,6flu_DTK_B_406,0,surfdock,0.68587374,0.68587374,,,0.11624599,3.2869045
382,5,15757,2251,6jws_PT1_B_801,0,surfdock,0.68587374,0.68587374,,,0.99679335,3.967422
383,5,16002,2286,6lit_2OH_A_501,0,surfdock,0.68021951,0.68021951,,,0.99498036,3.4367261
384,5,1029,147,1i8a_BGC_A_189,0,surfdock,0.67458883,0.67458883,,,0.068665263,2.5477066
385,5,2821,403,1vkf_CIT_D_503,0,surfdock,0.66315719,0.66315719,,,0.7903452,2.6891382
386,5,12352,1764,5i8s_LEA_A_202,4,gnina,0.66270633,0.66270633,,,0.8744518,1.6472049
387,5,1226,175,1j3k_WRA_A_609,1,unimol,0.65375233,0.65375233,,,0.9934278,21.93
388,5,561,80,1g4s_TPS_B_2002,1,unimol,0.65316636,0.65316636,,,0.98254196,18.7
389,5,15576,2225,6ho7_GHQ_A_301,1,unimol,0.65316636,0.65316636,,,0.99041379,17.99
390,5,12888,1841,5l9v_OGA_A_502,1,unimol,0.65316636,0.65316636,,,0,23.29
391,5,855,122,1h48_CDI_D_201,1,unimol,0.65316636,0.65316636,,,0.91815537,17.56
392,5,2941,420,1x09_IPE_A_901,1,unimol,0.65316635,0.65316635,,,0.85467088,23.59
393,5,372,53,1e5f_PLP_B_405,1,unimol,0.65316626,0.65316626,,,0,22.52
394,5,11362,1623,5dne_ASN_D_601,1,unimol,0.65316625,0.65316625,,,0.9763926,22.55
395,5,8275,1182,4gnp_PEP_A_703,1,unimol,0.65316624,0.65316624,,,0.95707198,20.8
396,5,1,0,19gs_BSP_B_210,1,unimol,0.65316621,0.65316621,,,0.98854669,17.23
397,5,8,1,1a49_OXL_A_533,1,unimol,0.65316621,0.65316621,,,0.93781074,28.33
398,5,15,2,1a49_OXL_D_2333,1,unimol,0.65316621,0.65316621,,,0.96645288,23.9
399,5,36,5,1a9r_HPA_A_290,1,unimol,0.65316621,0.65316621,,,0,23.95
400,5,43,6,1ac4_TMT_A_296,1,unimol,0.65316621,0.65316621,,,0.98176216,17.91
401,5,50,7,1aej_NVI_A_296,1,unimol,0.65316621,0.65316621,,,0.98628294,15.89
402,5,57,8,1aer_TIA_B_700,1,unimol,0.65316621,0.65316621,,,0,21.82
403,5,64,9,1aia_PMP_A_411,1,unimol,0.65316621,0.65316621,,,0,25.11
404,5,71,10,1aia_PMP_B_411,1,unimol,0.65316621,0.65316621,,,0,22.7
405,5,78,11,1aiq_CB3_A_266,1,unimol,0.65316621,0.65316621,,,0,23.16
406,5,85,12,1aiq_UMP_A_265,1,unimol,0.65316621,0.65316621,,,0.81022196,15.39
407,5,92,13,1aj8_CIT_A_1000,1,unimol,0.65316621,0.65316621,,,0.93700491,18.15
408,6,560,80,1g4s_TPS_B_2002,0,surfdock,0.79256393,0.79256393,,,0,3.9905137
409,6,0,0,19gs_BSP_B_210,0,surfdock,0.77350318,0.77350318,,,0.0053721136,2.3537169
410,6,1225,175,1j3k_WRA_A_609,0,surfdock,0.77343686,0.77343686,,,0.97624103,4.1311499
411,6,15575,2225,6ho7_GHQ_A_301,0,surfdock,0.77258533,0.77258533,,,0,3.2805673
412,6,49,7,1aej_NVI_A_296,0,surfdock,0.77207325,0.77207325,,,0.82686768,2.3146785
413,6,11361,1623,5dne_ASN_D_601,0,surfdock,0.77157357,0.77157357,,,0,2.420873
414,6,42,6,1ac4_TMT_A_296,0,surfdock,0.76921764,0.76921764,,,0,2.2024765
415,6,14,2,1a49_OXL_D_2333,0,surfdock,0.75954733,0.75954733,,,0.99569192,2.031792
416,6,8274,1182,4gnp_PEP_A_703,0,surfdock,0.75325314,0.75325314,,,0.99025742,2.5087848
417,6,854,122,1h48_CDI_D_201,0,surfdock,0.75167361,0.75167361,,,0,2.959965
418,6,7,1,1a49_OXL_A_533,0,surfdock,0.74145514,0.74145514,,,0.98958419,2.1645708
