query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,utility,acquisition,predicted_runtime_mean,predicted_runtime_sd,score,runtime
6944,153,14382,2054,5ysh_5AD_D_605,4,gnina,0.48690567,0.48690567,,,0.0024414504,13.347835
6945,153,8208,1172,4e7v_CRS_S_101,4,gnina,0.48683885,0.48683885,,,0.31859733,1.8865939
6946,153,14403,2057,5z54_0HZ_A_303,4,gnina,0.48668058,0.48668058,,,0.99127067,3.6430501
6947,153,10315,1473,4ugg_S5D_A_904,4,gnina,0.48662618,0.48662618,,,6.972228e-09,5.2866837
6948,153,6486,926,3tky_N7I_B_369,4,gnina,0.48659558,0.48659558,,,0,3.6360056
6949,153,11925,1703,5fqf_NGA_B_1586,4,gnina,0.48653443,0.48653443,,,3.8888974e-06,17.172556
6950,153,14536,2076,6a2n_9QR_A_701,4,gnina,0.48642147,0.48642147,,,1.6686715e-08,10.005386
6951,153,6066,866,2ztl_3HL_D_301,4,gnina,0.48642051,0.48642051,,,0,2.1573102
6952,153,2538,362,1sff_IK2_B_450,4,gnina,0.48641413,0.48641413,,,0.96711162,7.9478815
6953,153,4687,669,2npq_BOG_A_1000,4,gnina,0.48640667,0.48640667,,,0.94715117,4.2800804
6954,153,3343,477,1yw9_A84_A_482,4,gnina,0.48640329,0.48640329,,,0.95440083,7.0153512
6955,153,10294,1470,4ug6_XFJ_A_904,4,gnina,0.48637057,0.48637057,,,4.008391e-09,4.6112421
6956,153,14396,2056,5ysh_5AD_J_605,4,gnina,0.48636912,0.48636912,,,0.074807582,12.439989
6957,153,13885,1983,5vv5_9OJ_A_803,4,gnina,0.48635186,0.48635186,,,2.1060541e-08,5.414675
6958,153,1579,225,1kya_XYD_D_814,4,gnina,0.48635131,0.48635131,,,0.99324334,6.7108782
6959,153,109,15,1anc_BEN_A_290,4,gnina,0.48631721,0.48631721,,,0.99375656,1.7126518
6960,153,14109,2015,5x6r_7ZR_B_402,4,gnina,0.48629754,0.48629754,,,2.2208678e-10,6.2323787
6961,153,4960,708,2pt6_S4M_A_501,4,gnina,0.48629748,0.48629748,,,0.98863972,6.4535641
6962,153,6479,925,3tky_N7I_A_369,4,gnina,0.4862572,0.4862572,,,0,4.0179039
6963,153,5128,732,2qg6_NMN_A_301,4,gnina,0.48624887,0.48624887,,,0.98589242,4.2708438
6964,153,4533,647,2ij7_TPF_C_2471,4,gnina,0.48624751,0.48624751,,,1.7637408e-05,7.9070183
6965,153,1096,156,1ia1_TQ3_B_196,4,gnina,0.4862438,0.4862438,,,0.99739114,2.6194083
6966,153,4078,582,2ef9_PEP_B_2268,4,gnina,0.48624143,0.48624143,,,0.79352428,2.5526111
6967,153,410,58,1eyw_PEL_A_404,4,gnina,0.48623735,0.48623735,,,0.15232892,1.6115583
6968,153,16412,2344,6ooi_PGA_G_301,4,gnina,0.48623499,0.48623499,,,0.97590874,5.6318671
6969,153,12632,1804,5j61_A3G_F_501,4,gnina,0.48620891,0.48620891,,,0.97041666,6.3863613
6970,153,8278,1182,4ekr_0R0_B_203,4,gnina,0.48619679,0.48619679,,,0.12591395,1.8804431
6971,153,15089,2155,6f76_CVK_A_203,4,gnina,0.48619569,0.48619569,,,0.22856339,6.9733956
6972,153,4638,662,2jhp_GUN_A_1648,4,gnina,0.48619552,0.48619552,,,0.001057896,1.8909332
6973,153,14585,2083,6a6s_FSA_A_502,4,gnina,0.48619382,0.48619382,,,4.2923524e-06,2.428519
6974,153,3448,492,1zei_CRS_D_54,4,gnina,0.48617957,0.48617957,,,0.99369211,1.8616979
6975,153,7137,1019,3zks_WZV_A_1398,4,gnina,0.48617136,0.48617136,,,0.0013204761,6.7521408
6976,153,9426,1346,4mol_2FG_B_802,4,gnina,0.48616902,0.48616902,,,0,6.9747582
6977,153,697,99,1gz5_UDP_D_900,4,gnina,0.4861666,0.4861666,,,0.81032892,7.4644313
6978,153,5968,852,2z6j_TUI_A_501,4,gnina,0.486165,0.486165,,,2.109236e-13,8.8261721
6979,153,17490,2498,6xim_XLS_B_397,4,gnina,0.48615791,0.48615791,,,0.52779664,3.8119484
6980,153,3091,441,1wmz_NGA_C_503,4,gnina,0.48615583,0.48615583,,,0.0044891239,2.1519098
6981,153,9825,1403,4pik_MAN_A_501,4,gnina,0.48615534,0.48615534,,,0.99454936,2.0186737
6982,153,1404,200,1jyx_IPT_D_2002,4,gnina,0.48614088,0.48614088,,,0.010063584,18.506762
6983,153,16461,2351,6pmv_M16_A_803,4,gnina,0.48611846,0.48611846,,,4.6073657e-06,3.4957
6984,153,13220,1888,5o4j_9KH_C_302,4,gnina,0.48611105,0.48611105,,,0.00024096733,2.6893793
6985,153,5618,802,2wu4_HBP_A_1544,4,gnina,0.486096,0.486096,,,0.0026006642,8.1736599
6986,153,2419,345,1r4s_MUA_A_800,4,gnina,0.48607403,0.48607403,,,0.98834243,1.8199798
6987,153,17497,2499,6xim_XLS_C_397,4,gnina,0.48607274,0.48607274,,,0,3.8522381
6988,153,10833,1547,4zib_4OG_A_512,4,gnina,0.48604949,0.48604949,,,0.81063047,2.1723735
6989,153,13710,1958,5uio_8DM_C_202,4,gnina,0.48604937,0.48604937,,,0.67561793,4.40571
6990,153,4351,621,2gn2_C5P_A_400,4,gnina,0.4860311,0.4860311,,,3.6028831e-07,4.0968171
6991,153,4785,683,2o1o_RIS_A_400,4,gnina,0.48600235,0.48600235,,,0.16671777,3.4871184
6992,153,10224,1460,4ubp_HAE_C_800,4,gnina,0.48598999,0.48598999,,,0.97836021,1.5800916
6993,153,10196,1456,4u7g_K17_B_303,4,gnina,0.48598352,0.48598352,,,3.2205703e-06,1.6042345
6994,154,1474,210,1kep_TDX_A_3500,4,gnina,0.49759399,0.49759399,,,7.5800224e-05,1.7392364
6995,154,5961,851,2z48_NGA_B_2006,4,gnina,0.49642707,0.49642707,,,0.024638742,2.4628108
6996,154,9692,1384,4o7g_ASC_B_304,4,gnina,0.49561188,0.49561188,,,0.0017570331,1.8351811
6997,154,15264,2180,6flu_DTK_B_406,4,gnina,0.4944203,0.4944203,,,3.4084104e-07,4.300279
6998,154,3609,515,2a0x_DIH_A_300,4,gnina,0.49436912,0.49436912,,,0.073356347,3.634239
6999,154,9769,1395,4p7q_NAG_A_706,4,gnina,0.4938917,0.4938917,,,4.4280901e-06,2.2061889
7000,154,6115,873,2zvq_1NP_X_501,4,gnina,0.49383837,0.49383837,,,0.98987691,2.3909715
7001,154,9678,1382,4o7g_ASC_A_303,4,gnina,0.49325382,0.49325382,,,0.014702431,1.7361256
7002,154,5709,815,2xoz_AMP_B_1664,4,gnina,0.49190883,0.49190883,,,0.22022367,1.735451
7003,154,16566,2366,6q4y_MAN_B_402,4,gnina,0.49186046,0.49186046,,,0.046564699,2.3601457
7004,154,10791,1541,4zbc_GLC_A_408,4,gnina,0.49145771,0.49145771,,,0.00026931061,2.4049595
7005,154,9762,1394,4p7q_NAG_A_703,4,gnina,0.49119895,0.49119895,,,0.0017362879,2.6947899
7006,154,16832,2404,6rgg_K3Q_B_405,4,gnina,0.49092766,0.49092766,,,0.9848106,2.4111222
7007,154,10805,1543,4zbc_GLC_B_407,4,gnina,0.49088488,0.49088488,,,9.5312856e-07,2.0159278
7008,154,15159,2165,6fa1_D2Z_F_203,4,gnina,0.49017819,0.49017819,,,5.9615987e-11,5.6661117
7009,154,16741,2391,6r5o_BGC_B_802,4,gnina,0.48947795,0.48947795,,,2.0561331e-06,4.2472484
